0.029692,0.070441,0.069223,0.055452,0.019561
0.031415,0.070726,0.06905,0.054491,0.020541
0.034317,0.061695,0.060489,0.041512,0.022186
0.051365,0.106361,0.105926,0.06808,0.031513
0.060781,0.111459,0.111075,0.07429,0.030772
0.086077,0.268108,0.269221,0.16124,0.053026
