2,8.71918e-05,4.19358e-05,0.000147703,8.25277e-05,0.000389788,9.46966e-05
4,0.000153925,4.96919e-05,0.000270006,0.000122394,0.000661095,0.000129657
6,0.000438487,7.78838e-05,0.0004655,0.000377146,0.00110308,0.000210179
8,0.000568123,6.9176e-05,0.000834038,0.000356663,0.0014228,0.00024715
12,0.00105212,0.000106024,0.00190182,0.0005903,0.00259514,0.000408502
16,0.00166452,0.000159596,0.00385661,0.000989212,0.00406863,0.000653587
20,0.00296827,0.0002147,0.0072096,0.00139822,0.00584491,0.00100775
24,0.00426946,0.00028046,0.0119771,0.00195861,0.0078301,0.00139832
