0.037188,0.064599,0.063078,0.043602,0.022488
0.058676,0.070279,0.068273,0.054501,0.020545
0.056431,0.115141,0.113044,0.0733,0.03275
0.072793,0.117256,0.114625,0.077692,0.030265
