2,9.6668e-05,4.6611e-05,0.000145934,0.000115226,0.000395987,9.1882e-05
4,0.000189329,5.94459e-05,0.000297704,0.000150272,0.000659172,0.000139818
6,0.000578337,7.71237e-05,0.000589165,0.000388723,0.00113644,0.000223718
8,0.000785848,8.32016e-05,0.0011615,0.000369433,0.00146495,0.000300846
12,0.00190903,0.000116949,0.00319888,0.000657569,0.00275824,0.000620064
16,0.00375777,0.000156566,0.00780008,0.00108378,0.00426948,0.00111999
20,0.00683895,0.000206564,0.0169889,0.00153708,0.00611193,0.0018723
24,0.0111421,0.000272066,0.0325018,0.00207222,0.00830087,0.00284614
