1,0.008506,0.0111531,0.00963671,0.00523257
2,0.0130271,0.0174933,0.0143549,0.00530986
3,0.018721,0.0243107,0.0190739,0.00534386
4,0.029823,0.0325351,0.0245399,0.00580543
5,0.042576,0.03974,0.0286776,0.00557571
6,0.0615507,0.0488817,0.0340187,0.00563471
7,0.0768611,0.057668,0.0380284,0.005494
